"Gene.set","URL","universe.size","goi","goi.in.universe","pathway.size","no.overlap","k.over.K","pvalue","FDR","Overlapping Genes","X2","X3","X4","X5","X6","X7","X8"
"BURTON_ADIPOGENESIS_7","http://www.broadinstitute.org/gsea/msigdb/cards/BURTON_ADIPOGENESIS_7",12,12,12,12,12,12,12,12,"","","","","","","",""
"KEEN_RESPONSE_TO_ROSIGLITAZONE_DN","http://www.broadinstitute.org/gsea/msigdb/cards/KEEN_RESPONSE_TO_ROSIGLITAZONE_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"BROWNE_HCMV_INFECTION_10HR_UP","http://www.broadinstitute.org/gsea/msigdb/cards/BROWNE_HCMV_INFECTION_10HR_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"LIU_SMARCA4_TARGETS","http://www.broadinstitute.org/gsea/msigdb/cards/LIU_SMARCA4_TARGETS",12,12,12,12,12,12,12,12,"","","","","","","",""
"HEDENFALK_BREAST_CANCER_BRCA1_VS_BRCA2","http://www.broadinstitute.org/gsea/msigdb/cards/HEDENFALK_BREAST_CANCER_BRCA1_VS_BRCA2",12,12,12,12,12,12,12,12,"","","","","","","",""
"GENTILE_UV_RESPONSE_CLUSTER_D1","http://www.broadinstitute.org/gsea/msigdb/cards/GENTILE_UV_RESPONSE_CLUSTER_D1",12,12,12,12,12,12,12,12,"","","","","","","",""
"DEBIASI_APOPTOSIS_BY_REOVIRUS_INFECTION_DN","http://www.broadinstitute.org/gsea/msigdb/cards/DEBIASI_APOPTOSIS_BY_REOVIRUS_INFECTION_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"RAMPON_ENRICHED_LEARNING_ENVIRONMENT_EARLY_UP","http://www.broadinstitute.org/gsea/msigdb/cards/RAMPON_ENRICHED_LEARNING_ENVIRONMENT_EARLY_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"SARTIPY_BLUNTED_BY_INSULIN_RESISTANCE_DN","http://www.broadinstitute.org/gsea/msigdb/cards/SARTIPY_BLUNTED_BY_INSULIN_RESISTANCE_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"ZHANG_ANTIVIRAL_RESPONSE_TO_RIBAVIRIN_DN","http://www.broadinstitute.org/gsea/msigdb/cards/ZHANG_ANTIVIRAL_RESPONSE_TO_RIBAVIRIN_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"SCHLINGEMANN_SKIN_CARCINOGENESIS_TPA_DN","http://www.broadinstitute.org/gsea/msigdb/cards/SCHLINGEMANN_SKIN_CARCINOGENESIS_TPA_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"DELASERNA_TARGETS_OF_MYOD_AND_SMARCA4","http://www.broadinstitute.org/gsea/msigdb/cards/DELASERNA_TARGETS_OF_MYOD_AND_SMARCA4",12,12,12,12,12,12,12,12,"","","","","","","",""
"BRACHAT_RESPONSE_TO_CAMPTOTHECIN_DN","http://www.broadinstitute.org/gsea/msigdb/cards/BRACHAT_RESPONSE_TO_CAMPTOTHECIN_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"WHITESIDE_CISPLATIN_RESISTANCE_DN","http://www.broadinstitute.org/gsea/msigdb/cards/WHITESIDE_CISPLATIN_RESISTANCE_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"BURTON_ADIPOGENESIS_PEAK_AT_0HR","http://www.broadinstitute.org/gsea/msigdb/cards/BURTON_ADIPOGENESIS_PEAK_AT_0HR",12,12,12,12,12,12,12,12,"","","","","","","",""
"JAZAERI_BREAST_CANCER_BRCA1_VS_BRCA2_UP","http://www.broadinstitute.org/gsea/msigdb/cards/JAZAERI_BREAST_CANCER_BRCA1_VS_BRCA2_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"JACKSON_DNMT1_TARGETS_DN","http://www.broadinstitute.org/gsea/msigdb/cards/JACKSON_DNMT1_TARGETS_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"DAZARD_RESPONSE_TO_UV_NHEK_DN","http://www.broadinstitute.org/gsea/msigdb/cards/DAZARD_RESPONSE_TO_UV_NHEK_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"BANDRES_RESPONSE_TO_CARMUSTIN_WITHOUT_MGMT_48HR_UP","http://www.broadinstitute.org/gsea/msigdb/cards/BANDRES_RESPONSE_TO_CARMUSTIN_WITHOUT_MGMT_48HR_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"KYNG_RESPONSE_TO_H2O2_VIA_ERCC6","http://www.broadinstitute.org/gsea/msigdb/cards/KYNG_RESPONSE_TO_H2O2_VIA_ERCC6",12,12,12,12,12,12,12,12,"","","","","","","",""
"KALMA_E2F1_TARGETS","http://www.broadinstitute.org/gsea/msigdb/cards/KALMA_E2F1_TARGETS",12,12,12,12,12,12,12,12,"","","","","","","",""
"VERRECCHIA_RESPONSE_TO_TGFB1_C4","http://www.broadinstitute.org/gsea/msigdb/cards/VERRECCHIA_RESPONSE_TO_TGFB1_C4",12,12,12,12,12,12,12,12,"","","","","","","",""
"ZHU_CMV_24_HR_UP","http://www.broadinstitute.org/gsea/msigdb/cards/ZHU_CMV_24_HR_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"NIELSEN_GIST_AND_SYNOVIAL_SARCOMA_UP","http://www.broadinstitute.org/gsea/msigdb/cards/NIELSEN_GIST_AND_SYNOVIAL_SARCOMA_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"BURTON_ADIPOGENESIS_11","http://www.broadinstitute.org/gsea/msigdb/cards/BURTON_ADIPOGENESIS_11",12,12,12,12,12,12,12,12,"","","","","","","",""
"BROWNE_HCMV_INFECTION_12HR_UP","http://www.broadinstitute.org/gsea/msigdb/cards/BROWNE_HCMV_INFECTION_12HR_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"NIELSEN_SCHWANNOMA_UP","http://www.broadinstitute.org/gsea/msigdb/cards/NIELSEN_SCHWANNOMA_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"IVANOVA_HEMATOPOIESIS_STEM_CELL_AND_PROGENITOR","http://www.broadinstitute.org/gsea/msigdb/cards/IVANOVA_HEMATOPOIESIS_STEM_CELL_AND_PROGENITOR",12,12,12,12,12,12,12,12,"","","","","","","",""
"RAMASWAMY_METASTASIS_UP","http://www.broadinstitute.org/gsea/msigdb/cards/RAMASWAMY_METASTASIS_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"DAZARD_RESPONSE_TO_UV_SCC_UP","http://www.broadinstitute.org/gsea/msigdb/cards/DAZARD_RESPONSE_TO_UV_SCC_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"KAYO_CALORIE_RESTRICTION_MUSCLE_UP","http://www.broadinstitute.org/gsea/msigdb/cards/KAYO_CALORIE_RESTRICTION_MUSCLE_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"JIANG_HYPOXIA_NORMAL","http://www.broadinstitute.org/gsea/msigdb/cards/JIANG_HYPOXIA_NORMAL",12,12,12,12,12,12,12,12,"","","","","","","",""
"BANDRES_RESPONSE_TO_CARMUSTIN_WITHOUT_MGMT_48HR_DN","http://www.broadinstitute.org/gsea/msigdb/cards/BANDRES_RESPONSE_TO_CARMUSTIN_WITHOUT_MGMT_48HR_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"ABE_INNER_EAR","http://www.broadinstitute.org/gsea/msigdb/cards/ABE_INNER_EAR",12,12,12,12,12,12,12,12,"","","","","","","",""
"MARIADASON_RESPONSE_TO_CURCUMIN_SULINDAC_5","http://www.broadinstitute.org/gsea/msigdb/cards/MARIADASON_RESPONSE_TO_CURCUMIN_SULINDAC_5",12,12,12,12,12,12,12,12,"","","","","","","",""
"TSENG_IRS1_TARGETS_UP","http://www.broadinstitute.org/gsea/msigdb/cards/TSENG_IRS1_TARGETS_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"SARTIPY_BLUNTED_BY_INSULIN_RESISTANCE_UP","http://www.broadinstitute.org/gsea/msigdb/cards/SARTIPY_BLUNTED_BY_INSULIN_RESISTANCE_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"XU_GH1_AUTOCRINE_TARGETS_UP","http://www.broadinstitute.org/gsea/msigdb/cards/XU_GH1_AUTOCRINE_TARGETS_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"XU_GH1_EXOGENOUS_TARGETS_DN","http://www.broadinstitute.org/gsea/msigdb/cards/XU_GH1_EXOGENOUS_TARGETS_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"BAELDE_DIABETIC_NEPHROPATHY_DN","http://www.broadinstitute.org/gsea/msigdb/cards/BAELDE_DIABETIC_NEPHROPATHY_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"BROWNE_HCMV_INFECTION_6HR_UP","http://www.broadinstitute.org/gsea/msigdb/cards/BROWNE_HCMV_INFECTION_6HR_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"DAZARD_UV_RESPONSE_CLUSTER_G1","http://www.broadinstitute.org/gsea/msigdb/cards/DAZARD_UV_RESPONSE_CLUSTER_G1",12,12,12,12,12,12,12,12,"","","","","","","",""
"LY_AGING_OLD_DN","http://www.broadinstitute.org/gsea/msigdb/cards/LY_AGING_OLD_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"WENG_POR_DOSAGE","http://www.broadinstitute.org/gsea/msigdb/cards/WENG_POR_DOSAGE",12,12,12,12,12,12,12,12,"","","","","","","",""
"MURAKAMI_UV_RESPONSE_24HR","http://www.broadinstitute.org/gsea/msigdb/cards/MURAKAMI_UV_RESPONSE_24HR",12,12,12,12,12,12,12,12,"","","","","","","",""
"SEMENZA_HIF1_TARGETS","http://www.broadinstitute.org/gsea/msigdb/cards/SEMENZA_HIF1_TARGETS",12,12,12,12,12,12,12,12,"","","","","","","",""
"BACOLOD_RESISTANCE_TO_ALKYLATING_AGENTS_DN","http://www.broadinstitute.org/gsea/msigdb/cards/BACOLOD_RESISTANCE_TO_ALKYLATING_AGENTS_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"WANG_CISPLATIN_RESPONSE_AND_XPC_UP","http://www.broadinstitute.org/gsea/msigdb/cards/WANG_CISPLATIN_RESPONSE_AND_XPC_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"VARELA_ZMPSTE24_TARGETS_UP","http://www.broadinstitute.org/gsea/msigdb/cards/VARELA_ZMPSTE24_TARGETS_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"YIH_RESPONSE_TO_ARSENITE_C3","http://www.broadinstitute.org/gsea/msigdb/cards/YIH_RESPONSE_TO_ARSENITE_C3",12,12,12,12,12,12,12,12,"","","","","","","",""
"SATO_SILENCED_BY_DEACETYLATION_IN_PANCREATIC_CANCER","http://www.broadinstitute.org/gsea/msigdb/cards/SATO_SILENCED_BY_DEACETYLATION_IN_PANCREATIC_CANCER",12,12,12,12,12,12,12,12,"","","","","","","",""
"CHENG_RESPONSE_TO_NICKEL_ACETATE","http://www.broadinstitute.org/gsea/msigdb/cards/CHENG_RESPONSE_TO_NICKEL_ACETATE",12,12,12,12,12,12,12,12,"","","","","","","",""
"TSENG_ADIPOGENIC_POTENTIAL_DN","http://www.broadinstitute.org/gsea/msigdb/cards/TSENG_ADIPOGENIC_POTENTIAL_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"DAZARD_UV_RESPONSE_CLUSTER_G6","http://www.broadinstitute.org/gsea/msigdb/cards/DAZARD_UV_RESPONSE_CLUSTER_G6",12,12,12,12,12,12,12,12,"","","","","","","",""
"NIELSEN_LEIOMYOSARCOMA_CNN1_UP","http://www.broadinstitute.org/gsea/msigdb/cards/NIELSEN_LEIOMYOSARCOMA_CNN1_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"XU_GH1_AUTOCRINE_TARGETS_DN","http://www.broadinstitute.org/gsea/msigdb/cards/XU_GH1_AUTOCRINE_TARGETS_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"SESTO_RESPONSE_TO_UV_C7","http://www.broadinstitute.org/gsea/msigdb/cards/SESTO_RESPONSE_TO_UV_C7",12,12,12,12,12,12,12,12,"","","","","","","",""
"KAAB_FAILED_HEART_VENTRICLE_DN","http://www.broadinstitute.org/gsea/msigdb/cards/KAAB_FAILED_HEART_VENTRICLE_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"JIANG_HYPOXIA_CANCER","http://www.broadinstitute.org/gsea/msigdb/cards/JIANG_HYPOXIA_CANCER",12,12,12,12,12,12,12,12,"","","","","","","",""
"ZAMORA_NOS2_TARGETS_DN","http://www.broadinstitute.org/gsea/msigdb/cards/ZAMORA_NOS2_TARGETS_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"YIH_RESPONSE_TO_ARSENITE_C1","http://www.broadinstitute.org/gsea/msigdb/cards/YIH_RESPONSE_TO_ARSENITE_C1",12,12,12,12,12,12,12,12,"","","","","","","",""
"BANDRES_RESPONSE_TO_CARMUSTIN_MGMT_48HR_DN","http://www.broadinstitute.org/gsea/msigdb/cards/BANDRES_RESPONSE_TO_CARMUSTIN_MGMT_48HR_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"BURTON_ADIPOGENESIS_PEAK_AT_8HR","http://www.broadinstitute.org/gsea/msigdb/cards/BURTON_ADIPOGENESIS_PEAK_AT_8HR",12,12,12,12,12,12,12,12,"","","","","","","",""
"SIMBULAN_PARP1_TARGETS_DN","http://www.broadinstitute.org/gsea/msigdb/cards/SIMBULAN_PARP1_TARGETS_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"SAFFORD_T_LYMPHOCYTE_ANERGY","http://www.broadinstitute.org/gsea/msigdb/cards/SAFFORD_T_LYMPHOCYTE_ANERGY",12,12,12,12,12,12,12,12,"","","","","","","",""
"WU_HBX_TARGETS_2_UP","http://www.broadinstitute.org/gsea/msigdb/cards/WU_HBX_TARGETS_2_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"SESTO_RESPONSE_TO_UV_C5","http://www.broadinstitute.org/gsea/msigdb/cards/SESTO_RESPONSE_TO_UV_C5",12,12,12,12,12,12,12,12,"","","","","","","",""
"LI_ADIPOGENESIS_BY_ACTIVATED_PPARG","http://www.broadinstitute.org/gsea/msigdb/cards/LI_ADIPOGENESIS_BY_ACTIVATED_PPARG",12,12,12,12,12,12,12,12,"","","","","","","",""
"NIELSEN_LEIOMYOSARCOMA_UP","http://www.broadinstitute.org/gsea/msigdb/cards/NIELSEN_LEIOMYOSARCOMA_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"LY_AGING_MIDDLE_DN","http://www.broadinstitute.org/gsea/msigdb/cards/LY_AGING_MIDDLE_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"BACOLOD_RESISTANCE_TO_ALKYLATING_AGENTS_UP","http://www.broadinstitute.org/gsea/msigdb/cards/BACOLOD_RESISTANCE_TO_ALKYLATING_AGENTS_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"SATO_SILENCED_BY_METHYLATION_IN_PANCREATIC_CANCER_1","http://www.broadinstitute.org/gsea/msigdb/cards/SATO_SILENCED_BY_METHYLATION_IN_PANCREATIC_CANCER_1",12,12,12,12,12,12,12,12,"","","","","","","",""
"WENG_POR_TARGETS_LIVER_UP","http://www.broadinstitute.org/gsea/msigdb/cards/WENG_POR_TARGETS_LIVER_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"HU_GENOTOXIC_DAMAGE_4HR","http://www.broadinstitute.org/gsea/msigdb/cards/HU_GENOTOXIC_DAMAGE_4HR",12,12,12,12,12,12,12,12,"","","","","","","",""
"MCDOWELL_ACUTE_LUNG_INJURY_DN","http://www.broadinstitute.org/gsea/msigdb/cards/MCDOWELL_ACUTE_LUNG_INJURY_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"RAMPON_ENRICHED_LEARNING_ENVIRONMENT_LATE_UP","http://www.broadinstitute.org/gsea/msigdb/cards/RAMPON_ENRICHED_LEARNING_ENVIRONMENT_LATE_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"MARIADASON_RESPONSE_TO_BUTYRATE_SULINDAC_6","http://www.broadinstitute.org/gsea/msigdb/cards/MARIADASON_RESPONSE_TO_BUTYRATE_SULINDAC_6",12,12,12,12,12,12,12,12,"","","","","","","",""
"GENTILE_UV_LOW_DOSE_DN","http://www.broadinstitute.org/gsea/msigdb/cards/GENTILE_UV_LOW_DOSE_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"SARTIPY_NORMAL_AT_INSULIN_RESISTANCE_DN","http://www.broadinstitute.org/gsea/msigdb/cards/SARTIPY_NORMAL_AT_INSULIN_RESISTANCE_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"BANDRES_RESPONSE_TO_CARMUSTIN_MGMT_48HR_UP","http://www.broadinstitute.org/gsea/msigdb/cards/BANDRES_RESPONSE_TO_CARMUSTIN_MGMT_48HR_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"GENTILE_UV_RESPONSE_CLUSTER_D8","http://www.broadinstitute.org/gsea/msigdb/cards/GENTILE_UV_RESPONSE_CLUSTER_D8",12,12,12,12,12,12,12,12,"","","","","","","",""
"BROWNE_HCMV_INFECTION_24HR_UP","http://www.broadinstitute.org/gsea/msigdb/cards/BROWNE_HCMV_INFECTION_24HR_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"WANG_SMARCE1_TARGETS_UP","http://www.broadinstitute.org/gsea/msigdb/cards/WANG_SMARCE1_TARGETS_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"SESTO_RESPONSE_TO_UV_C3","http://www.broadinstitute.org/gsea/msigdb/cards/SESTO_RESPONSE_TO_UV_C3",12,12,12,12,12,12,12,12,"","","","","","","",""
"HAN_JNK_SINGALING_DN","http://www.broadinstitute.org/gsea/msigdb/cards/HAN_JNK_SINGALING_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"KRASNOSELSKAYA_ILF3_TARGETS_DN","http://www.broadinstitute.org/gsea/msigdb/cards/KRASNOSELSKAYA_ILF3_TARGETS_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"GENTILE_RESPONSE_CLUSTER_D3","http://www.broadinstitute.org/gsea/msigdb/cards/GENTILE_RESPONSE_CLUSTER_D3",12,12,12,12,12,12,12,12,"","","","","","","",""
"JI_RESPONSE_TO_FSH_UP","http://www.broadinstitute.org/gsea/msigdb/cards/JI_RESPONSE_TO_FSH_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"LEE_CALORIE_RESTRICTION_MUSCLE_DN","http://www.broadinstitute.org/gsea/msigdb/cards/LEE_CALORIE_RESTRICTION_MUSCLE_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"ABE_VEGFA_TARGETS_30MIN","http://www.broadinstitute.org/gsea/msigdb/cards/ABE_VEGFA_TARGETS_30MIN",12,12,12,12,12,12,12,12,"","","","","","","",""
"BROWNE_HCMV_INFECTION_6HR_DN","http://www.broadinstitute.org/gsea/msigdb/cards/BROWNE_HCMV_INFECTION_6HR_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"LEE_AGING_MUSCLE_UP","http://www.broadinstitute.org/gsea/msigdb/cards/LEE_AGING_MUSCLE_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"CARDOSO_RESPONSE_TO_GAMMA_RADIATION_AND_3AB","http://www.broadinstitute.org/gsea/msigdb/cards/CARDOSO_RESPONSE_TO_GAMMA_RADIATION_AND_3AB",12,12,12,12,12,12,12,12,"","","","","","","",""
"MULLIGAN_NTF3_SIGNALING_VIA_INSR_AND_IGF1R_DN","http://www.broadinstitute.org/gsea/msigdb/cards/MULLIGAN_NTF3_SIGNALING_VIA_INSR_AND_IGF1R_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"SASSON_FSH_RESPONSE","http://www.broadinstitute.org/gsea/msigdb/cards/SASSON_FSH_RESPONSE",12,12,12,12,12,12,12,12,"","","","","","","",""
"CHEN_ETV5_TARGETS_TESTIS","http://www.broadinstitute.org/gsea/msigdb/cards/CHEN_ETV5_TARGETS_TESTIS",12,12,12,12,12,12,12,12,"","","","","","","",""
"ZHU_CMV_8_HR_UP","http://www.broadinstitute.org/gsea/msigdb/cards/ZHU_CMV_8_HR_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"WELCSH_BRCA1_TARGETS_DN","http://www.broadinstitute.org/gsea/msigdb/cards/WELCSH_BRCA1_TARGETS_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"DASU_IL6_SIGNALING_SCAR_DN","http://www.broadinstitute.org/gsea/msigdb/cards/DASU_IL6_SIGNALING_SCAR_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"JIANG_AGING_CEREBRAL_CORTEX_DN","http://www.broadinstitute.org/gsea/msigdb/cards/JIANG_AGING_CEREBRAL_CORTEX_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"MARTINEZ_RESPONSE_TO_TRABECTEDIN_DN","http://www.broadinstitute.org/gsea/msigdb/cards/MARTINEZ_RESPONSE_TO_TRABECTEDIN_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"BURTON_ADIPOGENESIS_9","http://www.broadinstitute.org/gsea/msigdb/cards/BURTON_ADIPOGENESIS_9",12,12,12,12,12,12,12,12,"","","","","","","",""
"URS_ADIPOCYTE_DIFFERENTIATION_DN","http://www.broadinstitute.org/gsea/msigdb/cards/URS_ADIPOCYTE_DIFFERENTIATION_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"TRACEY_RESISTANCE_TO_IFNA2_DN","http://www.broadinstitute.org/gsea/msigdb/cards/TRACEY_RESISTANCE_TO_IFNA2_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"VISALA_RESPONSE_TO_HEAT_SHOCK_AND_AGING_DN","http://www.broadinstitute.org/gsea/msigdb/cards/VISALA_RESPONSE_TO_HEAT_SHOCK_AND_AGING_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"BROWNE_HCMV_INFECTION_12HR_DN","http://www.broadinstitute.org/gsea/msigdb/cards/BROWNE_HCMV_INFECTION_12HR_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"MAHAJAN_RESPONSE_TO_IL1A_UP","http://www.broadinstitute.org/gsea/msigdb/cards/MAHAJAN_RESPONSE_TO_IL1A_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"JIANG_AGING_HYPOTHALAMUS_UP","http://www.broadinstitute.org/gsea/msigdb/cards/JIANG_AGING_HYPOTHALAMUS_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"KYNG_RESPONSE_TO_H2O2","http://www.broadinstitute.org/gsea/msigdb/cards/KYNG_RESPONSE_TO_H2O2",12,12,12,12,12,12,12,12,"","","","","","","",""
"DAZARD_UV_RESPONSE_CLUSTER_G2","http://www.broadinstitute.org/gsea/msigdb/cards/DAZARD_UV_RESPONSE_CLUSTER_G2",12,12,12,12,12,12,12,12,"","","","","","","",""
"VERRECCHIA_RESPONSE_TO_TGFB1_C3","http://www.broadinstitute.org/gsea/msigdb/cards/VERRECCHIA_RESPONSE_TO_TGFB1_C3",12,12,12,12,12,12,12,12,"","","","","","","",""
"WESTON_VEGFA_TARGETS_3HR","http://www.broadinstitute.org/gsea/msigdb/cards/WESTON_VEGFA_TARGETS_3HR",12,12,12,12,12,12,12,12,"","","","","","","",""
"TSENG_ADIPOGENIC_POTENTIAL_UP","http://www.broadinstitute.org/gsea/msigdb/cards/TSENG_ADIPOGENIC_POTENTIAL_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"JOSEPH_RESPONSE_TO_SODIUM_BUTYRATE_UP","http://www.broadinstitute.org/gsea/msigdb/cards/JOSEPH_RESPONSE_TO_SODIUM_BUTYRATE_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"MCLACHLAN_DENTAL_CARIES_UP","http://www.broadinstitute.org/gsea/msigdb/cards/MCLACHLAN_DENTAL_CARIES_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"GERHOLD_ADIPOGENESIS_UP","http://www.broadinstitute.org/gsea/msigdb/cards/GERHOLD_ADIPOGENESIS_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"WENG_POR_TARGETS_LIVER_DN","http://www.broadinstitute.org/gsea/msigdb/cards/WENG_POR_TARGETS_LIVER_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"SU_PLACENTA","http://www.broadinstitute.org/gsea/msigdb/cards/SU_PLACENTA",12,12,12,12,12,12,12,12,"","","","","","","",""
"BURTON_ADIPOGENESIS_6","http://www.broadinstitute.org/gsea/msigdb/cards/BURTON_ADIPOGENESIS_6",12,12,12,12,12,12,12,12,"","","","","","","",""
"SUZUKI_RESPONSE_TO_TSA","http://www.broadinstitute.org/gsea/msigdb/cards/SUZUKI_RESPONSE_TO_TSA",12,12,12,12,12,12,12,12,"","","","","","","",""
"BURTON_ADIPOGENESIS_PEAK_AT_16HR","http://www.broadinstitute.org/gsea/msigdb/cards/BURTON_ADIPOGENESIS_PEAK_AT_16HR",12,12,12,12,12,12,12,12,"","","","","","","",""
"MARCHINI_TRABECTEDIN_RESISTANCE_DN","http://www.broadinstitute.org/gsea/msigdb/cards/MARCHINI_TRABECTEDIN_RESISTANCE_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"BILD_MYC_ONCOGENIC_SIGNATURE","http://www.broadinstitute.org/gsea/msigdb/cards/BILD_MYC_ONCOGENIC_SIGNATURE",12,12,12,12,12,12,12,12,"","","","","","","",""
"BILD_E2F3_ONCOGENIC_SIGNATURE","http://www.broadinstitute.org/gsea/msigdb/cards/BILD_E2F3_ONCOGENIC_SIGNATURE",12,12,12,12,12,12,12,12,"","","","","","","",""
"BILD_HRAS_ONCOGENIC_SIGNATURE","http://www.broadinstitute.org/gsea/msigdb/cards/BILD_HRAS_ONCOGENIC_SIGNATURE",12,12,12,12,12,12,12,12,"","","","","","","",""
"BILD_SRC_ONCOGENIC_SIGNATURE","http://www.broadinstitute.org/gsea/msigdb/cards/BILD_SRC_ONCOGENIC_SIGNATURE",12,12,12,12,12,12,12,12,"","","","","","","",""
"BILD_CTNNB1_ONCOGENIC_SIGNATURE","http://www.broadinstitute.org/gsea/msigdb/cards/BILD_CTNNB1_ONCOGENIC_SIGNATURE",12,12,12,12,12,12,12,12,"","","","","","","",""
"DOUGLAS_BMI1_TARGETS_UP","http://www.broadinstitute.org/gsea/msigdb/cards/DOUGLAS_BMI1_TARGETS_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"DOUGLAS_BMI1_TARGETS_DN","http://www.broadinstitute.org/gsea/msigdb/cards/DOUGLAS_BMI1_TARGETS_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"KRIGE_AMINO_ACID_DEPRIVATION","http://www.broadinstitute.org/gsea/msigdb/cards/KRIGE_AMINO_ACID_DEPRIVATION",12,12,12,12,12,12,12,12,"","","","","","","",""
"KRIGE_RESPONSE_TO_TOSEDOSTAT_6HR_UP","http://www.broadinstitute.org/gsea/msigdb/cards/KRIGE_RESPONSE_TO_TOSEDOSTAT_6HR_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"KRIGE_RESPONSE_TO_TOSEDOSTAT_6HR_DN","http://www.broadinstitute.org/gsea/msigdb/cards/KRIGE_RESPONSE_TO_TOSEDOSTAT_6HR_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"KRIGE_RESPONSE_TO_TOSEDOSTAT_24HR_UP","http://www.broadinstitute.org/gsea/msigdb/cards/KRIGE_RESPONSE_TO_TOSEDOSTAT_24HR_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
